puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
05/16/2024,1062,STALL,1100,"Middle English, from Old English steall ; akin to Old High German stal place, stall and perhaps to Latin locus (Old Latin stlocus ) place",False
05/15/2024,1061,PINCH,1200,"Middle English, from Anglo-French *pincher, pincer",False
05/14/2024,1060,AMASS,1400,"Anglo-French amasser , from a- (from Latin ad- ) + masser to gather into a mass, from masse mass",False
05/13/2024,1059,CUMIN,1100,"Middle English, from Old English cymen , from Latin cuminum , from Greek kyminon , of Semitic origin; akin to Akkadian kamūnu cumin",False
05/12/2024,1058,OUTER,1200,"Middle English, from out entry 4 + -er entry 1",False
05/11/2024,1057,TIDAL,1807,modern english,True
05/10/2024,1056,MEDIA,1922,plural of medium,True
05/09/2024,1055,JERKY,1670,jerk entry 2 + -y entry 1,True
05/08/2024,1054,PIOUS,1400,"Middle English, from Latin pius",False
05/07/2024,1053,MUSTY,1530,must entry 4,True
05/06/2024,1052,SHAVE,1100,"Middle English, from Old English scafan ; akin to Lithuanian skobti to pluck, Latin scabere to scratch, and perhaps to Greek koptein to cut  — more at capon",False
05/05/2024,1051,DECAL,1937,short for decalcomania,True
05/04/2024,1050,VALUE,1300,"Middle English, ""worth, high quality,"" borrowed from Anglo-French, noun derivative from feminine of valu (going back to Vulgar Latin *valūtus ), past participle of valer, valeir ""to be worth, have value,"" going back to Latin valēre ""to be well, have strength""  — more at wield",False
05/03/2024,1049,EBONY,1400,"probably from Late Latin hebeninus of ebony, from Greek ebeninos , from ebenos ebony, from Egyptian hbnj",False
05/02/2024,1048,SLICE,1551,"Middle English sklicen , from Anglo-French esclicer to splinter, of Germanic origin; akin to Old High German slīzan to tear apart  — more at slit",True
05/01/2024,1047,DIARY,1581,"Latin diarium , from dies day  — more at deity",True
04/30/2024,1046,PROWL,1300,Middle English prollen,False
04/29/2024,1045,CRAFT,1100,"Middle English, strength, skill, from Old English cræft ; akin to Old High German kraft strength",False
04/28/2024,1044,PRUNE,1300,"Middle English, from Anglo-French, plum, from Latin prunum — more at plum",False
04/27/2024,1043,GLEAM,1602,"Middle English gleem , from Old English glǣm ; akin to Old English geolu yellow  — more at yellow",True
04/26/2024,1042,VAPID,1656,"borrowed from Latin vapidus ""(of wine) having lost freshness, flat""; akin to Latin vappa ""wine that has gone flat"" and perhaps to vapor ""exhalation, steam""  — more at vapor entry 1",True
04/25/2024,1041,INTRO,1899,"Latin, from intro inside, to the inside, from Old Latin *interus , adjective, inward",True
04/24/2024,1040,OVERT,1300,"Middle English, from Anglo-French, from past participle of ovrir to open, from Vulgar Latin *operire , alteration of Latin aperire",False
04/23/2024,1039,ROVER,1300,"Middle English, from Middle Dutch, from roven to rob; akin to Old English rēafian to reave  — more at reave",False
04/22/2024,1038,LASER,1957,l ight a mplification by s timulated e mission of r adiation,True
04/21/2024,1037,JOLLY,1300,"Middle English joli , from Anglo-French jolif , from jol- , probably from Old Norse jōl midwinter festival  — more at yule",False
04/20/2024,1036,LUCID,1591,"borrowed from Latin lūcidus ""bright, shining, light (of a place or time of day), clear to the understanding,"" adjective derivative, with the suffix -idus, corresponding to the verb lūcēre ""to emit light, shine""  — more at light entry 1",True
04/19/2024,1035,RAISE,1200,"Middle English reisen, raisen , from Old Norse reisa — more at rear",False
04/18/2024,1034,FACET,1622,"borrowed from French facette ""individual surface (of an object with many surfaces, as a gem),"" going back to Middle French fasette, from face face entry 1 + -ette -ette",True
04/17/2024,1033,TITHE,1100,"Middle English, from Old English teogotha tenth; akin to Middle Low German tegede tenth, Old English tīen ten  — more at ten",False
04/16/2024,1032,SHANK,1100,"Middle English shanke , from Old English scanca ; akin to Old Norse skakkr crooked, Greek skazein to limp",False
04/15/2024,1031,EQUIP,1523,"modification of Anglo-French eskiper, eschiper to load on board a ship, embark, outfit, man, of Germanic origin; akin to Old English scipian equip a ship, scip ship",True
04/14/2024,1030,BLIMP,1916,imitative; perhaps from the sound made by striking the gas bag with the thumb,True
04/13/2024,1029,STEEL,1100,"Middle English stele , from Old English stȳle, stēle ; akin to Old High German stahal steel and perhaps to Sanskrit stakati he resists",False
04/12/2024,1028,WHINY,1746,early modern english,True
04/11/2024,1027,LOUSE,1100,"Middle English lous , from Old English lūs ; akin to Old High German lūs louse, Welsh llau lice",False
04/10/2024,1026,BROTH,1100,"Middle English, from Old English; akin to Old High German brod broth, Old English brēowan to brew  — more at brew",False
04/09/2024,1025,MERGE,1636,Latin mergere ; akin to Sanskrit majjati he dives,True
04/08/2024,1024,BREED,1100,"Middle English breden , from Old English brēdan ; akin to Old English brōd brood",False
04/07/2024,1023,VOILA,1739,"French, literally, see there",True
04/06/2024,1022,FINCH,1100,"Middle English fynche, fynch, going back to Old English fink, going back to West Germanic *finki-, *finkja-, perhaps going back to an Indo-European echoic noun base *ping-, whence also Greek pínga ""nestling"" and, with mobile s, Greek spíngon ""siskin,"" Old Norse spiki ""tit,"" Swedish spink ""finch"" (in regional gulspink ""yellowhammer"" or ""great tit""), dialectal English spink ""finch"" (perhaps borrowed from Scandinavian)",False
04/05/2024,1021,WRIST,1100,"Middle English, from Old English; akin to Middle High German rist wrist, ankle, Old English wrǣstan to twist  — more at wrest",False
04/04/2024,1020,CLIMB,1100,"Middle English, from Old English climban ; probably akin to Old English clifian to adhere  — more at cleave",False
04/03/2024,1019,PLAIT,1300,variant of pleat entry 2,False
04/02/2024,1018,SERUM,1651,"borrowed from Latin, ""whey, wheylike fluid,"" of uncertain origin",True
04/01/2024,1017,FROND,1785,"Latin frond-, frons foliage",True
03/31/2024,1016,TABOO,1777,Tongan tabu,True
03/30/2024,1015,FORCE,1300,"Middle English, from Anglo-French, from Vulgar Latin *fortia , from Latin fortis strong",False
03/29/2024,1014,REALM,1200,"Middle English realme , from Anglo-French, alteration of Old French reiame , from Latin regimen control  — more at regimen",False
03/28/2024,1013,SPEAK,1100,"Middle English speken , from Old English sprecan, specan ; akin to Old High German sprehhan to speak, Greek spharageisthai to crackle",False
03/27/2024,1012,STUNG,-1,unknown,False
03/26/2024,1011,MAYOR,1300,"Middle English maire , from Anglo-French, from Latin major greater  — more at major",False
03/25/2024,1010,SALLY,1560,"Middle French saillie , from Old French, from saillir to rush forward, from Latin salire to leap; akin to Greek hallesthai to leap",True
03/24/2024,1009,TOWEL,1200,"Middle English towaille , from Anglo-French tuaille , of Germanic origin; akin to Old High German dwahila towel; akin to Old High German dwahan to wash",False
03/23/2024,1008,RISEN,1100,"Middle English, from Old English rīsan ; akin to Old High German rīsan to rise",False
03/22/2024,1007,DECAY,1400,"Middle English, from Anglo-French decaïr , from Late Latin decadere to fall, sink, from Latin de- + cadere to fall  — more at chance",False
03/21/2024,1006,SHADE,1100,"Middle English, from Old English sceadu ; akin to Old High German scato shadow, Greek skotos darkness",False
03/20/2024,1005,LINGO,1659,"probably from Lingua Franca, language, tongue, from Occitan, from Latin lingua — more at tongue",True
03/19/2024,1004,ABIDE,1100,"Middle English abiden , going back to Old English abīdan , from a- , perfective prefix + bīdan ""to bide, wait""; a- (also ā-, ǣ- under stress in nominal derivatives) akin to Old Frisian a- , perfective prefix, Old Saxon ā-, ō- (unstressed a- ) and probably to Old English or- ""outward, extreme, lacking (in nominal compounds),"" Old Frisian & Old Saxon ur-, or- , Old High German ar-, ir-, er- unstressed inchoative verb prefix, ur ""out of, away from,"" Old Norse ūr-, ör- , ""out of, from,"" ør- , privative prefix, Gothic us- ""out of,"" us- , privative and perfective prefix; if from pre-Germanic *ud-s- akin to Old English ūt ""out""  — more at out entry 1 , bide",False
03/18/2024,1003,SPELT,1100,"Middle English, from Old English, from Late Latin spelta , of Germanic origin; perhaps akin to Middle High German spelte split piece of wood, Old High German spaltan to split  — more at split",False
03/17/2024,1002,SNORT,1300,"Middle English snorten, fnorten ; akin to Old English fnora sneezing",False
03/16/2024,1001,TOXIN,1887,International Scientific Vocabulary,True
03/15/2024,1000,ERUPT,1657,"Latin eruptus , past participle of erumpere to burst forth, from e- + rumpere to break  — more at reave",True
03/14/2024,999,SINCE,1400,"Middle English sins , contraction of sithens , from sithen , from Old English siththan , from sīth tham after that, from sīth after, late + tham , dative of thæt that; akin to Old High German sīd later and perhaps to Latin setius to a lesser degree",False
03/13/2024,998,LOCAL,1400,"Middle English localle , from Late Latin localis , from Latin locus place  — more at stall",False
03/12/2024,997,HEAVE,1100,"Middle English heven , from Old English hebban ; akin to Old High German hevan to lift, Latin capere to take",False
03/11/2024,996,PESKY,1775,probably irregular from pest + -y entry 1,True
03/10/2024,995,GRASP,1300,Middle English graspen,False
03/09/2024,994,CHEER,1200,"Middle English chere face, cheer, from Anglo-French, face, from Medieval Latin cara , probably from Greek kara head, face  — more at cerebral",False
03/08/2024,993,EARLY,1200,"Middle English erly , from Old English ǣrlīce , from ǣr early, soon  — more at ere",False
03/07/2024,992,CLONE,1903,"borrowed from Greek klṓn, klōnós ""branch, sprig,"" perhaps contraction of *klaṓn, from kla-, stem of kláō, klân ""to break off, break in two or in pieces"" + -ōn, noun suffix  — more at clastic",True
03/06/2024,991,TEARY,1300,unknown,False
03/05/2024,990,HUNCH,1581,origin unknown,True
03/04/2024,989,FLAME,1300,"Middle English flaume, flaumbe , from Anglo-French flame (from Latin flamma ) & flambe, flamble , from Latin flammula , diminutive of flamma flame; akin to Latin flagrare to burn  — more at black entry 1",False
03/03/2024,988,STATE,1200,"Middle English stat , from Anglo-French & Latin; Anglo-French estat , from Latin status , from stare to stand  — more at stand",False
03/02/2024,987,URBAN,1634,"Latin urbanus , from urbs city",True
03/01/2024,986,FORTY,1100,"Middle English fourty , adjective, from Old English fēowertig , from fēowertig group of 40, from fēower four + -tig group of 10; akin to Old English tīen ten",False
02/29/2024,985,IMAGE,1200,"Middle English, ""effigy, figure, mental impression of something observed, reflection, resemblance,"" borrowed from Anglo-French, shortened from imagene, borrowed from Latin imāgin-, imāgō ""representation, reflection, apparition, semblance, copy, visible form,"" from imā- (probably the stem of an otherwise unattested verb *imārī with the same base as imitārī ""to follow as a pattern, copy"") + -gin-, -gō, denominal or deverbal noun suffix  — more at imitate",False
02/28/2024,984,DEVIL,1100,"Middle English devel, del, dule, going back to Old English dēofol, dīoful, going back to West Germanic *diuvul- (whence also Old Frisian diūvel, diōvel, Old Saxon diuƀal, Middle Dutch duvel, Old High German tiuval, tiufal ), probably borrowed from an early Romance outcome of Late Latin diabolus ""the Devil,"" borrowed from Greek diábolos (New Testament, Septuagint, as a rendering of Hebrew śāṭān satan ), earlier, ""accuser, backbiter, slanderer,"" agentive derivative of diabállein ""to take across, put through, set at variance, attack (a person's character), accuse, slander,"" from dia- dia- + bállō, bállein ""to reach by throwing, let fly, strike, put, place,"" going back to earlier *g w əl-n-ō or *g w əl-i̯-ō, perhaps going back to an Indo-European base *g w elh 1 -",False
02/27/2024,983,SENSE,1300,"Middle English, from Anglo-French or Latin; Anglo-French sen, sens sensation, feeling, mechanism of perception, meaning, from Latin sensus , from sentire to perceive, feel; perhaps akin to Old High German sinnan to go, strive, Old English sith journey  — more at send",False
02/26/2024,982,OFTEN,1300,"Middle English, alteration of oft",False
02/25/2024,981,SMITH,1100,"Middle English, from Old English; akin to Old High German smid smith and probably to Greek smilē wood-carving knife",False
02/24/2024,980,PIPER,1100,unknown,False
02/23/2024,979,APART,1300,"Middle English, from Anglo-French a part , literally, to one side",False
02/22/2024,978,HEAVY,1100,"Middle English hevy , from Old English hefig ; akin to Old High German hebīc heavy, Old English hebban to lift  — more at heave entry 1",False
02/21/2024,977,BUILD,1100,"Middle English bilden , from Old English byldan ; akin to Old English būan to dwell  — more at bower",False
02/20/2024,976,MATCH,1100,"Middle English macche , from Old English gemæcca mate, equal; akin to Old English macian to make  — more at make entry 1",False
02/19/2024,975,PRICE,1200,"Middle English pris , from Anglo-French, from Latin pretium price, money; probably akin to Sanskrit prati- against, in return  — more at pros-",False
